id;airline;plane_model;total_seats;origin;destination;schedule_departure_date;schedule_arrival_date;real_departure_date;real_arrival_date;pilot;copilot;notes
0000001324;Air France;Airbus A321;220;CDG;Lisbon;2022/02/20 03:55:10;2022/02/20 05:40:10;2022/02/20 04:15:10;2022/02/20 08:30:10;Emily Johnson;Sarah Smith;Passengers seem comfortable and relaxed.
0000001330;Lufthansa;Boeing 777;300;FRA;MAD;2022/04/09 18:12:19;2022/04/09 15:42:19;2022/04/09 15:42:19;2022/04/09 21:27:19;John Johnson;David Brown;
0000001343;Alitalia;;280;FCO;ATH;2023/07/01 11:34:28;2023/07/01 13:34:28;2023/07/01 12:19:28;2023/07/01 16:49:28;David Johnson;William Brown;
0000001351;Ryanair;Boeing 737;189;DUB;BCN;2021/02/19 19:42:26;2021/02/19 16:57:26;2021/02/19 17:12:26;2021/02/19 22:42:26;Sarah Brown;David Wilson;We have a rigorous maintenance schedule for our fleet.
0000001358;Air France;Airbus A321;K;CDG;FCO;2021/02/17 02:21:37;2021/02/17 04:06:37;2021/02/17 02:21:37;2021/02/17 05:56:37;Emily Johnson;Sarah Smith;
0000001362;Transavia;Airbus A320;ISV;AMS;NCE;2022/01/01 03:04:50;2022/01/01 05:24:50;2022/01/01 03:04:50;2022/01/01 08:14:50;Laura Davis;Robert Davis;We have a strong commitment to on-time departures.
0000001367;;Boeing 737;189;DUB;TXL;2021/02/07 05:36:00;2021/02/07 07:36:00;2021/02/07 05:56:00;2021/02/07 10:11:00;Emily Davis;Sarah Williams;
0000001390;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2022/06/18 08:42:25;2022/06/18 07:27:25;2022/06/18 07:57:25;2022/06/18 10:27:25;Sarah Smith;Robert Miller;
0000001404;EasyJet;Airbus A320;180;LHR;CDG;2022|01|22 01:36:16;2022/01/22 02:51:16;2022/01/22 01:36:16;2022/01/22 04:06:16;Robert Miller;Laura Smith;
0000001423;Ryanair;Boeing 737;189;DUB;Dublin;2022/12/02 07:31:38;2022/12/02 09:31:38;2022/12/02 07:36:38;2022/12/02 12:21:38;Emily Davis;Sarah Williams;
;Ryanair;Boeing 737;189;DUB;TXL;2022/09/14 07:33:47;2022/09/14 09:33:47;2022/09/14 07:33:47;2022/09/14 11:48:47;Emily Davis;Sarah Williams;The airport is busy, but we'll find a gate shortly.
;Scandinavian Airlines (SAS);Boeing 737;160;ARN;HEL;2023/01/05 11:09:08;2023/01/05 12:19:08;2023/01/05 11:09:08;2023/01/05 13:29:08;Jane Smith;Sarah Johnson;
0000001436;Austrian Airlines;Airbus A321;220;VIE;MUC;2023/08/15 08:44:15;2023/08/15 07:54:15;2023/08/15 08:39:15;2023/08/15 10:19:15;Michael Johnson;Robert Wilson;
0000001451;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2023/03/21 01:46:45;2023/03/21 02:31:45;2023/03/21 01:46:45;10/02/2020;Sarah Williams;John Davis;
0000001452;Transavia;Airbus A320;180;aMS;NCE;03:08:56 AM/25/01/2014;2021/06/17 20:12:36;2021/06/17 17:52:36;2021/06/17 23:17:36;Laura Davis;Robert Davis;The in-flight entertainment system is working flawlessly.
0000001467;EasyJet;Airbus A320;180;LHR;CDG;2022/07/17 03:36:49;2022/07/17 04:51:49;2022/07/17 03:36:49;;Robert Miller;Laura Smith;
0000001472;TAP Air Portugal;Airbus A320;200;LIS;MAD;2022/12/16 08:58:13;2022/12/16 10:08:13;2022/12/16 09:03:13;;Emily Wilson;Jane Smith;
0000001485;Aeroflot;;250;SVO;TXL;2022/12/22 17:45:55;2022/12/22 21:00:55;2022/12/22 18:30:55;2022/12/23 01:00:55;Jane Moore;Sarah Williams;
0000001511;Ryanair;;189;DUB;TXL;2022/03/05 04:28:31;2022/03/05 06:28:31;2022/03/05 05:13:31;2022/03/05 09:13:31;Emily Davis;Sarah Williams;Our flight route is well-planned to avoid turbulence.
0000001533;Scandinavian Airlines (SAS);Boeing 737;160;CPH;OSL;2023/06/14 17:45:57;2023/06/14 18:45:57;2023/06/14 17:45:57;16/10/2009;Michael Smith;David Miller;
0000001535;Aer Lingus;Airbus A320;180;DUB;LIS;2021/08/13 04:30:55;2021/08/13 01:30:55;2021/08/13 01:30:55;2021/08/13 07:30:55;William Williams;Olivia Johnson;The cockpit crew is constantly monitoring systems.
0000001557;Air France;Airbus A321;XKN;CDG;FCO;2023/02/08 15:45:20;2023/02/08 17:30:20;2023/02/08 15:45:20;2023/02/08 19:15:20;Emily Johnson;Sarah Smith;
0000001569;TAP Air Portugal;Airbus A320;200;LIS;Dublin;2022/02/21 05:52:06;2022/02/21 07:02:06;2022/02/21 05:52:06;2022/02/21 08:57:06;Emily Wilson;Jane Smith;Our pilots have undergone extensive training.
0000001572;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2023/05/04 11:34:20;2023/05/04 13:59:20;2023/05/04 11:34:20;2023/05/04 16:24:20;John Moore;;Passengers with connecting flights will be assisted.
0000001585;Iberia;Airbus A321;220;MAD;LIS;;2021/03/14 13:03:32;2021/03/14 12:03:32;2021/03/14 14:33:32;Robert Miller;Sarah Davis;
0000001592;British Airways;Boeing 737;150;LHR;AMS;2022/12/07 03:05:20;2022/12/07 04:15:20;2022/12/07 03:05:20;08:10:42 AM/15/04/2013;Robert Taylor;Sarah Smith;The ground crew is handling baggage efficiently.
0000001603;TAP Air Portugal;;200;LIS;MAD;2022/02/05 14:33:22;2022/02/05 15:43:22;2022/02/05 14:38:22;2022/02/05 17:13:22;Emily Wilson;Jane Smith;
0000001608;British Airways;Boeing 737;150;LHR;Zurich;2021/09/09 15:41:11;2021/09/09 16:51:11;2021/09/09 16:11:11;2021/09/09 18:31:11;Robert Taylor;Sarah Smith;
0000001612;;Airbus A320;180;AMS;NCE;2022/06/02 13:14:06;2022/06/02 15:34:06;2022/06/02 13:34:06;2022/06/02 18:19:06;Laura Davis;Robert Davis;We prioritize passenger comfort and safety.
0000001636;KLM Royal Dutch Airlines;Airbus A330;250;Amsterdam;VIE;2022/03/06 00:28:36;2022/03/06 02:53:36;2022/03/06 00:28:36;2022/03/06 05:48:36;John Moore;David Miller;The weather conditions are ideal for landing.
0000001643;EasyJet;Airbus A320;180;LHR;CDG;2022/09/05 16:35:58;2022/09/05 15:20:58;2022/09/05 15:40:58;2022/09/05 18:30:58;Robert Miller;Laura Smith;Smooth takeoff, great weather today!
0000001653;TAP Air Portugal;Airbus A320;200;LIS;MAD;2021/03/14 15:47:33;2021/03/14 16:57:33;2021/03/14 15:47:33;2021/03/14 18:12:33;Emily Wilson;;
0000001675;TAP Air Portugal;Airbus A320;200;LIS;MAD;2021/03/10 15:24:14;2021/03/10 16:34:14;2021/03/10 15:29:14;2021/03/10~18:34:14;Emily Wilson;Jane Smith;
0000001678;Ryanair;Boeing 737;189;DUB;TXL;2021/06/18 13:59:21;2021/06/18 11:59:21;2021/06/18 11:59:21;2021/06/18 15:59:21;Emily Davis;Sarah Williams;Cargo loading and unloading is proceeding smoothly.
0000001706;Austrian Airlines;Airbus A321;220;Prague;MUC;2021/10/18 08:24:09;2021/10/18 09:14:09;2021/10/18 08:29:09;2021/10/18 10:39:09;Michael Johnson;Robert Wilson;
0000001727;Aer Lingus;Airbus A320;180;DUB;LIS;2022/01/10 09:48:35;2022/01/10 12:48:35;2022/01/10 09:48:35;2022/01/10 15:48:35;;Olivia Johnson;
0000001733;Scandinavian Airlines (SAS);Boeing 737;160;ARN;Hel;05/04/2003;2022/05/01 05:51:27;2022/05/01 04:41:27;2022/05/01 07:06:27;Jane Smith;Sarah Johnson;
0000001799;LOT Polish Airlines;Embraer E190;100;Vienna;BUD;2023/05/20 08:08:17;2023/05/20 09:23:17;2023/05/20 08:23:17;2023/05/20 10:53:17;Sarah Smith;Robert Miller;
0000001808;British Airways;Boeing 737;150;lHR;AMS;2022/05/12 13:07:38;2022/05/12 14:17:38;2022/05/12 13:27:38;2022/05/12~15:52:38;Robert Taylor;Sarah Smith;Our company values safety above all else.
0000001810;;Airbus A320;180;AMS;NCE;2023/01/01 15:57:45;2023/01/01 18:17:45;2023/01/01 16:02:45;2023/01/01 20:57:45;Laura Davis;Robert Davis;
0000001813;LOT Polish Airlines;Embraer E190;X;WAW;BUD;2021/06/19 01:02:11;2021/06/19 02:17:11;2021/06/19 01:02:11;2021/06/19 03:32:11;Sarah Smith;Robert Miller;
0000001816;;Airbus A320;200;IST;PRG;2021/08/14 09:35:09;2021/08/14 12:05:09;2021/08/14 09:35:09;2021/08/14 14:55:09;Jane Miller;Laura Taylor;Cabin pressure and temperature are within normal ranges.
0000001818;Turkish Airlines;Airbus A320;200;IST;PRG;2021/04/21 05:11:13;2021/04/21 07:41:13;2021/04/21 05:26:13;2021/04/21 10:56:13;Jane Miller;;
0000001828;Austrian Airlines;Airbus A321;220;VIE;MUC;2022/04/13 07:02:34;2022/04/13 07:52:34;2022/04/13 07:32:34;2022/04/13 09:42:34;Michael Johnson;;
0000001849;Ryanair;Boeing 737;189;DUB;TXL;2022/01/05 15:39:04;2022/01/05 17:39:04;2022/01/05 20:39:04;2022/01/05 16:24:04;Emily Davis;Sarah Williams;Our fuel consumption is on track with the flight plan.
0000001856;Ryanair;Boeing 737;189;Paris;TXL;2022/01/21 03:37:49;2022/01/21 05:37:49;2022/01/21 03:37:49;2022/01/21 07:42:49;Emily Davis;Sarah Williams;
;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2022/05/01 02:44:51;2022/05/01 03:29:51;2022/05/01 03:14:51;2022/05/01 05:04:51;Sarah Williams;John Davis;
0000001894;Turkish Airlines;Airbus A320;200;IST;PRG;2022/05/14 11:16:13;2022/05/14 13:46:13;2022/05/14 11:46:13;2022/05/14 16:46:13;;Laura Taylor;
0000001895;Ukraine International Airlines;Embraer E195;KXA;KBP;WAW;2023/04/01 14:20:56;2023/04/01 15:50:56;2023/04/01 14:20:56;2023/04/01 17:50:56;Emily Williams;Michael Smith;
0000001896;Vueling Airlines;Airbus A319;160;London;FCO;2022/08/14 15:20:15;2022/08/14 17:10:15;2022/08/14 15:25:15;2022/08/14 19:05:15;Laura Moore;Jane Williams;Ground staff is ready to assist with the aircraft's arrival.
0000001906;Ukraine International Airlines;Embraer E195;120;KBP;WAW;2021/12/15 17:12:20;2021/12/15 15:42:20;2021/12/15 15:42:20;2021/12/15 18:57:20;Emily Williams;Michael Smith;
0000001926;Jet2.com;Airbus A321;220;MAN;PRG;2021/02/01 13:04:07;2021/02/01 15:34:07;2021/02/01 13:04:07;07/04/2006;Robert Davis;Jane Taylor;
0000001940;Jet2.com;Airbus A321;220;MAN;PRG;2023/04/08~05:34:57;2023/04/08 08:04:57;2023/04/08 05:39:57;2023/04/08 10:59:57;Robert Davis;Jane Taylor;
0000001946;Transavia;Airbus A320;180;AMS;NCE;2021/09/22 00:02:14;2021/09/22 02:22:14;2021/09/22 04:57:14;2021/09/22 00:02:14;Laura Davis;Robert Davis;
0000001960;;Embraer E190;100;WAW;BUD;2021/12/17 01:53:38;2021/12/17 03:08:38;2021/12/17 01:53:38;2021/12/17 04:28:38;Sarah Smith;Robert Miller;
0000001963;;Embraer E195;120;KBP;WAW;2023/04/18 09:11:02;2023/04/18 10:41:02;2023/04/18 09:11:02;2023/04/18 12:11:02;Emily Williams;Michael Smith;
0000001976;Austrian Airlines;Airbus A321;220;VIE;MUC;2023/03/08 00:48:43;2023/03/08 01:38:43;2023/03/08 03:43:43;2023/03/08 01:33:43;Michael Johnson;Robert Wilson;
0000001983;;Airbus A330;250;AMS;VIE;2022/06/04 09:16:01;2022/06/04 11:41:01;2022/06/04 09:16:01;2022/06/04 14:06:01;John Moore;David Miller;
0000001984;Air France;Airbus A321;220;CDG;Budapest;2021/07/07 12:56:33;2021/07/07 14:41:33;2021/07/07 13:16:33;2021/07/07 17:01:33;Emily Johnson;Sarah Smith;
0000001987;TAP Air Portugal;Airbus A320;200;LIS;MAD;2022/08/08 11:27:54;2022/08/08 12:37:54;2022/08/08 11:57:54;08:28:35 PM/27/01/2019;Emily Wilson;Jane Smith;
0000001992;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2023/05/06 02:41:30;2023/05/06 00:16:30;2023/05/06 00:31:30;2023/05/06 05:36:30;John Moore;David Miller;
0000001994;Norwegian Air Shuttle;Boeing 737;150;Zurich;CPH;2022/11/10 00:40:22;2022/11/10 01:40:22;2022/11/10 01:10:22;2022/11/10 03:10:22;William Moore;Laura Taylor;
;Aer Lingus;Airbus A320;180;DUB;LIS;2022/01/10 02:12:39;2022/01/10 05:12:39;2022/01/10 02:12:39;2022/01/10 08:12:39;William Williams;Olivia Johnson;
0000002010;Norwegian Air Shuttle;Boeing 737;150;OSL;CPH;2022/05/01 00:02:51;2022/05/01 01:02:51;2022/05/01 00:02:51;2022/05/01 02:47:51;William Moore;;We apologize for any inconvenience caused.
0000002019;Ukraine International Airlines;;120;KBP;WAW;2021/01/15 03:38:36;2021/01/15 05:08:36;2021/01/15 03:38:36;2021/01/15 06:58:36;Emily Williams;Michael Smith;
0000002026;Scandinavian Airlines (SAS);Boeing 737;160;ARN;HEL;2022/08/14 16:09:22;2022/08/14 17:19:22;2022/08/14 16:09:22;2022/08/14 18:44:22;;Sarah Johnson;
0000002037;;Airbus A320;180;AMS;NCE;2022/08/20 17:37:05;2022/08/20 19:57:05;2022/08/20 17:42:05;2022/08/20 22:27:05;Laura Davis;Robert Davis;
0000002052;EasyJet;Airbus A320;180;LHR;CDG;2021/09/08 02:02:46;2021/09/08 03:17:46;2021/09/08 04:37:46;2021/09/08 02:07:46;Robert Miller;Laura Smith;
0000002064;;Embraer E195;120;KBP;WAW;2021/01/09 14:50:03;2021/01/09 16:20:03;2021/01/09 15:20:03;2021/01/09 18:20:03;Emily Williams;Michael Smith;
0000002089;KLM Royal Dutch Airlines;Airbus A330;250;AMS;Dublin;2021/04/07 00:27:23;2021/04/07 02:52:23;2021/04/07 00:27:23;2021/04/07 05:47:23;John Moore;David Miller;
0000002094;Aer Lingus;Airbus A320;180;DUB;LIS;2022/08/07 10:14:26;2022/08/07 13:14:26;2022/08/07 16:44:26;2022/08/07 10:14:26;William Williams;Olivia Johnson;
0000002105;Air France;Airbus A321;220;Lisbon;FCO;2023/05/20 17:45:30;2023/05/20 19:30:30;2023/05/20 17:50:30;2023/05/20 21:35:30;Emily Johnson;Sarah Smith;
;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2022/07/15 04:29:10;2022/07/15 06:54:10;2022/07/15 04:59:10;2022/07/15 10:34:10;John Moore;David Miller;Passengers are enjoying the scenic views outside.
;Vueling Airlines;Airbus A319;160;BCN;FCO;2022/04/16 14:53:26;2022/04/16 16:43:26;2022/04/16 14:53:26;2022/04/16 18:33:26;Laura Moore;Jane Williams;
0000002139;Ryanair;Boeing 737;189;DUB;TXL;2022/04/20 15:58:03;2022/04/20 17:58:03;2022/04/20 20:18:03;2022/04/20 15:58:03;Emily Davis;Sarah Williams;
0000002154;Turkish Airlines;Airbus A320;O;IST;PRG;2022/02/18 10:45:57;2022/02/18 13:15:57;2022/02/18 11:05:57;2022/02/18 16:50:57;Jane Miller;Laura Taylor;We prioritize passenger comfort and safety.
0000002157;Lufthansa;Boeing 777;300;Rome;MAD;2022/12/07 10:19:04;2022/12/07 12:49:04;2022/12/07 10:34:04;2022/12/07 15:34:04;John Johnson;David Brown;
0000002180;Iberia;Airbus A321;220;MAD;LIS;;2022/01/14 08:48:01;2022/01/14 07:33:01;2022/01/14 10:03:01;Robert Miller;Sarah Davis;
0000002205;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2021/11/22 05:26:22;2021/11/22 07:51:22;2021/11/22 11:06:22;2021/11/22 05:31:22;John Moore;David Miller;
0000002212;;Airbus A320;180;DUB;LIS;2021/10/02 00:23:26;2021/10/02 03:23:26;2021/10/02 00:43:26;2021/10/02 06:43:26;William Williams;Olivia Johnson;
0000002213;Scandinavian Airlines (SAS);Boeing 737;160;Lisbon;HEL;2023/08/16 00:38:46;2023/08/16 01:48:46;2023/08/16 00:53:46;2023/08/16 03:33:46;Jane Smith;Sarah Johnson;
0000002218;Air France;;220;CDG;FCO;2021/11/07 05:11:46;2021/11/07 06:56:46;2021/11/07 05:11:46;2021/11/07 08:41:46;Emily Johnson;Sarah Smith;
0000002231;EasyJet;;180;LHR;cdG;2022/11/05 04:59:48;2022/11/05 06:14:48;2022/11/05 05:19:48;2022/11/05 08:09:48;Robert Miller;Laura Smith;
0000002245;Lufthansa;Boeing 777;300;FRA;MAD;2021/05/12 12:14:23;2021/05/12 14:44:23;2021/05/12 12:34:23;2021/05/12 18:19:23;;David Brown;
0000002248;Scandinavian Airlines (SAS);Boeing 737;160;CPH;OSL;05/09/2009;2023/07/08 14:32:41;2023/07/08 13:32:41;2023/07/08 16:02:41;Michael Smith;David Miller;
0000002251;Lufthansa;Boeing 777;300;FRA;MAD;2021|06|12 01:48:11;2021/06/12 04:18:11;2021/06/12 02:08:11;2021/06/12 07:08:11;John Johnson;David Brown;Clear skies and good visibility throughout the flight.
0000002256;Aeroflot;;250;SVO;TXL;2022/02/22 10:02:07;2022/02/22 13:17:07;2022/02/22 10:07:07;2022/02/22 16:37:07;Jane Moore;Sarah Williams;
0000002269;Lufthansa;Boeing 777;300;FRA;MAD;2022/11/07 04:21:20;2022/11/07 06:51:20;2022/11/07 10:11:20;2022/11/07 04:41:20;John Johnson;David Brown;
0000002276;Air France;Airbus A321;220;CDG;FCO;2021/09/08 07:16:41;2021/09/08 09:01:41;2021/09/08 10:46:41;2021/09/08 07:16:41;Emily Johnson;Sarah Smith;Our flight attendants are attentive and professional.
0000002282;Jet2.com;Airbus A321;220;MAN;PRG;2021/05/15 17:36:26;2021/05/15 20:06:26;2021/05/15 22:36:26;2021/05/15 17:36:26;Robert Davis;Jane Taylor;
0000002284;Vueling Airlines;Airbus A319;160;BCN;FCO;2021/04/16 04:34:18;2021/04/16 06:24:18;2021/04/16 04:54:18;12:55:01 PM/05/07/2021;Laura Moore;Jane Williams;
0000002287;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2023/03/04 14:59:58;2023/03/04 15:44:58;2023/03/04 14:59:58;2023/03/04 16:44:58;Sarah Williams;;
0000002289;Transavia;Airbus A320;Z;AMS;NCE;2021/01/04 13:44:13;2021/01/04 16:04:13;2021/01/04 13:59:13;2021/01/04 19:09:13;Laura Davis;Robert Davis;
0000002296;Austrian Airlines;Airbus A321;220;Lisbon;MUC;2022/08/09 03:20:33;2022/08/09 04:10:33;2022/08/09 03:20:33;2022/08/09 05:00:33;Michael Johnson;Robert Wilson;We'll be landing ahead of schedule today.
0000002300;Ryanair;Boeing 737;189;DUB;Paris;2021/09/14 03:14:53;2021/09/14 05:14:53;2021/09/14 03:14:53;2021/09/14 07:29:53;Emily Davis;Sarah Williams;
0000002304;KLM Royal Dutch Airlines;Airbus A330;250;Dublin;VIE;2022/02/07 05:38:29;2022/02/07 08:03:29;2022/02/07 05:43:29;2022/02/07 10:33:29;John Moore;David Miller;
0000002310;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2021/12/11 14:21:43;2021/12/11 15:06:43;2021/12/11 14:26:43;2021/12/11 16:11:43;;John Davis;The flight attendants are preparing for landing.
0000002312;;Boeing 777;300;FRA;MAD;2022/08/16 15:30:39;2022/08/16 18:00:39;2022/08/16 15:30:39;2022/08/16 20:30:39;John Johnson;David Brown;
0000002313;;Boeing 737;150;OSL;CPH;2021/08/01 14:18:19;2021/08/01 15:18:19;2021/08/01 14:18:19;2021/08/01 17:03:19;William Moore;Laura Taylor;
0000002323;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2022/04/11 02:55:16;2022/04/11 01:40:16;2022/04/11 01:45:16;2022/04/11 05:00:16;Sarah Smith;Robert Miller;Clear skies and good visibility throughout the flight.
0000002329;Aeroflot;Airbus A320;250;SVO;Prague;2021/06/13 15:52:39;2021/06/13 19:07:39;2021/06/13 16:22:39;2021/06/13 22:52:39;Jane Moore;Sarah Williams;
0000002351;British Airways;;150;LHR;AMS;2022/11/04 05:16:55;2022/11/04 06:26:55;2022/11/04 05:36:55;2022/11/04 07:56:55;Robert Taylor;Sarah Smith;
0000002353;Scandinavian Airlines (SAS);Boeing 737;160;cPH;Lisbon;2022/09/13 09:03:47;2022/09/13 10:03:47;2022/09/13 09:03:47;2022/09/13 11:03:47;Michael Smith;David Miller;
0000002357;Norwegian Air Shuttle;Boeing 737;150;OSL;CPH;2023/04/13 02:03:22;2023/04/13 03:03:22;2023/04/13 02:08:22;2023/04/13 04:53:22;;Laura Taylor;
0000002366;;Boeing 737;160;CPH;OSL;2023/08/21 16:01:57;2023/08/21 17:01:57;2023/08/21 16:31:57;2023/08/21 19:16:57;Michael Smith;David Miller;
0000002384;Aeroflot;Airbus A320;250;SVO;TXL;2021/03/15 17:19:53;2021/03/15 20:34:53;2021/03/15 17:39:53;2021/03/16 00:39:53;;Sarah Williams;We have a strong commitment to on-time departures.
0000002389;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2022/09/09 14:57:53;2022/09/09 16:12:53;2022/09/09 15:42:53;2022/09/09 18:12:53;;Robert Miller;Ground staff is ready to assist with the aircraft's arrival.
0000002397;EasyJet;Airbus A320;180;LHR;CDG;2021/03/20 04:34:21;2021/03/20 05:49:21;2021/03/20 04:34:21;2021|03|20 07:04:21;Robert Miller;Laura Smith;
0000002399;Austrian Airlines;Airbus A321;220;VIE;MUC;2023/01/15 00:26:01;2023/01/15 01:16:01;2023/01/15 00:46:01;2023/01/15 02:26:01;Michael Johnson;;
;Lufthansa;Boeing 777;300;FRA;MAD;2023/05/13 12:20:36;2023/05/13 14:50:36;2023/05/13 12:20:36;2023/05/13 17:50:36;John Johnson;David Brown;We maintain high standards for cleanliness on board.
0000002406;Aer Lingus;Airbus A320;180;DUB;LIS;2023/08/07 15:10:01;2023/08/07 18:10:01;2023/08/07 15:10:01;2023/08/07 21:25:01;;Olivia Johnson;
0000002417;Aeroflot;Airbus A320;250;SVO;Vienna;2021/11/01 07:37:48;2021/11/01 10:52:48;2021/11/01 07:37:48;2021/11/01 14:07:48;Jane Moore;Sarah Williams;
0000002418;Scandinavian Airlines (SAS);Boeing 737;160;ARN;Berlin;2022/07/07 10:38:57;2022/07/07 11:48:57;2022/07/07 10:38:57;2022/07/07 12:58:57;Jane Smith;Sarah Johnson;
0000002424;;Airbus A330;250;AMS;VIE;2023/03/10 05:50:57;2023/03/10 08:15:57;2023/03/10 05:50:57;2023/03/10 10:40:57;John Moore;David Miller;Cabin pressure and temperature are within normal ranges.
0000002426;Turkish Airlines;Airbus A320;200;IST;Paris;2021/01/09 05:30:29;2021/01/09 08:00:29;2021/01/09 05:45:29;2021/01/09 11:00:29;Jane Miller;Laura Taylor;
0000002434;British Airways;Boeing 737;150;LHR;AMS;2021/08/04 14:49:29;2021/08/04 15:59:29;2021/08/04 14:54:29;2021/08/04 17:19:29;;Sarah Smith;
0000002444;Austrian Airlines;Airbus A321;220;VIE;MUC;2023/08/21 04:31:52;2023/08/21 05:21:52;2023/08/21 04:51:52;2023/08/21 06:51:52;;Robert Wilson;
0000002446;Ryanair;Boeing 737;189;DUB;BCN;2022/06/08 14:52:40;2022/06/08 17:37:40;2022/06/08 15:22:40;2022|06|08 20:52:40;Sarah Brown;David Wilson;
0000002461;Jet2.com;Airbus A321;220;MAN;PRG;2021/03/19 16:03:04;2021/03/19 13:33:04;2021/03/19 14:18:04;2021/03/19 19:18:04;Robert Davis;Jane Taylor;
0000002469;Aer Lingus;Airbus A320;180;Vienna;LIS;2021/07/04 01:57:18;2021/07/04 04:57:18;2021/07/04 02:02:18;2021/07/04 08:32:18;William Williams;Olivia Johnson;
0000002475;Swiss International Air Lines;Airbus A319;140;ZRH;Warsaw;2021/02/10 08:14:58;2021/02/10 08:59:58;2021/02/10 08:14:58;2021/02/10 09:49:58;Sarah Williams;John Davis;
0000002512;Austrian Airlines;;220;VIE;MUC;2021/07/13 06:47:53;2021/07/13 07:37:53;2021/07/13 06:47:53;2021/07/13 08:42:53;Michael Johnson;Robert Wilson;
0000002515;TAP Air Portugal;Airbus A320;200;LIS;MAD;2021/03/03 07:35:44;2021/03/03 08:45:44;2021/03/03 07:55:44;2021/03/03 11:00:44;;Jane Smith;
0000002525;Jet2.com;Airbus A321;220;Budapest;PRG;2022/10/04 01:41:17;2022/10/04 04:11:17;2022/10/04 01:41:17;2022/10/04 07:11:17;Robert Davis;Jane Taylor;
0000002540;Scandinavian Airlines (SAS);Boeing 737;160;ARN;Rome;2023/07/09 06:48:42;2023/07/09 07:58:42;2023/07/09 06:53:42;2023/07/09 09:58:42;Jane Smith;Sarah Johnson;
0000002549;Ryanair;Boeing 737;189;DUB;BCN;2022/10/09 10:57:59;2022/10/09 13:42:59;2022/10/09 10:57:59;2022/10/09 16:47:59;Sarah Brown;;
0000002565;;Boeing 767;280;FCO;ATH;2021/04/09 10:28:18;2021/04/09 12:28:18;2021/04/09 10:28:18;2021/04/09 14:48:18;David Johnson;William Brown;
0000002580;Vueling Airlines;Airbus A319;160;BCN;FCO;2022|12|10 06:19:06;2022/12/10 08:09:06;2022/12/10 06:19:06;2022/12/10 09:59:06;Laura Moore;Jane Williams;
0000002596;Scandinavian Airlines (SAS);Boeing 737;160;ARN;HEL;2022/05/04 13:43:27;2022/05/04 14:53:27;2022/05/04 13:43:27;2022/05/04 16:33:27;Jane Smith;;
0000002600;Swiss International Air Lines;Airbus A319;140;Warsaw;MXP;2022/06/15 02:49:12;2022/06/15 03:34:12;2022/06/15 02:54:12;2022/06/15 04:54:12;Sarah Williams;John Davis;
0000002612;Swiss International Air Lines;Airbus A319;140;Madrid;MXP;2021/11/11 11:51:25;2021/11/11 12:36:25;2021/11/11 11:51:25;2021/11/11 13:21:25;Sarah Williams;John Davis;
0000002614;Iberia;Airbus A321;220;MAD;LIS;2022/08/14 05:34:21;2022/08/14 04:19:21;2022/08/14 04:19:21;2022/08/14 06:49:21;Robert Miller;Sarah Davis;
0000002619;Austrian Airlines;Airbus A321;220;VIE;MUC;2022/01/14 17:16:32;2022/01/14 18:06:32;2022/01/14 18:56:32;2022/01/14 17:16:32;Michael Johnson;Robert Wilson;
;Alitalia;Boeing 767;280;FCO;ATH;2022/09/19 15:08:46;2022/09/19 17:08:46;2022/09/19 15:53:46;2022/09/19 20:23:46;David Johnson;William Brown;
0000002621;Ryanair;Boeing 737;189;DUB;BCN;2021/11/13 08:41:33;2021/11/13 11:26:33;2021/11/13 08:41:33;2021/11/13 14:41:33;;David Wilson;
